,ano,mes,id_categoria,id_categoria_bd,categoria,peso_mensal,variacao_mensal,variacao_anual,variacao_doze_meses,date
7872,2021,1,2103012,2.1.03.012,Vidro,0.0029,-0.66,-0.66,-5.65,2021-01-01
7873,2021,2,2103012,2.1.03.012,Vidro,0.0029,-1.3,-1.96,-7.0,2021-02-01
7874,2021,3,2103012,2.1.03.012,Vidro,0.0028,0.72,-1.25,-6.26,2021-03-01
7875,2021,9,2103012,2.1.03.012,Vidro,0.0028,0.31,1.41,4.9,2021-09-01
7876,2021,5,2103012,2.1.03.012,Vidro,0.0028,-0.06,-2.09,0.06,2021-05-01
7877,2021,12,2103012,2.1.03.012,Vidro,0.0027,0.83,2.62,2.62,2021-12-01
7878,2021,6,2103012,2.1.03.012,Vidro,0.0028,1.17,-0.94,-0.38,2021-06-01
7879,2021,7,2103012,2.1.03.012,Vidro,0.0028,1.07,0.11,2.61,2021-07-01
7880,2021,8,2103012,2.1.03.012,Vidro,0.0028,0.99,1.1,6.19,2021-08-01
7881,2021,10,2103012,2.1.03.012,Vidro,0.0028,-0.23,1.18,3.12,2021-10-01
7882,2021,4,2103012,2.1.03.012,Vidro,0.0028,-0.8,-2.03,-6.86,2021-04-01
7883,2021,11,2103012,2.1.03.012,Vidro,0.0028,0.59,1.77,0.48,2021-11-01
7884,2021,7,2103014,2.1.03.014,Tinta,0.2621,1.82,8.31,12.4,2021-07-01
7885,2021,10,2103014,2.1.03.014,Tinta,0.2683,2.0,14.52,15.25,2021-10-01
7886,2021,8,2103014,2.1.03.014,Tinta,0.2642,1.82,10.28,12.8,2021-08-01
7887,2021,5,2103014,2.1.03.014,Tinta,0.2589,0.98,4.67,10.3,2021-05-01
7888,2021,9,2103014,2.1.03.014,Tinta,0.2666,1.81,12.27,14.65,2021-09-01
7889,2021,11,2103014,2.1.03.014,Tinta,0.2702,1.63,16.39,17.36,2021-11-01
7890,2021,2,2103014,2.1.03.014,Tinta,0.2569,0.68,1.48,8.95,2021-02-01
7891,2021,3,2103014,2.1.03.014,Tinta,0.2565,1.88,3.39,10.49,2021-03-01
7892,2021,6,2103014,2.1.03.014,Tinta,0.2593,1.63,6.38,10.72,2021-06-01
7893,2021,1,2103014,2.1.03.014,Tinta,0.2555,0.79,0.79,8.56,2021-01-01
7894,2021,4,2103014,2.1.03.014,Tinta,0.259,0.26,3.66,10.81,2021-04-01
7895,2021,12,2103014,2.1.03.014,Tinta,0.272,1.58,18.23,18.23,2021-12-01
7896,2021,1,2103032,2.1.03.032,Revestimento de piso e parede,0.2444,1.89,1.89,14.26,2021-01-01
7897,2021,9,2103032,2.1.03.032,Revestimento de piso e parede,0.2693,-0.57,15.81,25.67,2021-09-01
7898,2021,6,2103032,2.1.03.032,Revestimento de piso e parede,0.259,-0.5,8.82,23.27,2021-06-01
7899,2021,4,2103032,2.1.03.032,Revestimento de piso e parede,0.2551,1.66,8.26,23.31,2021-04-01
7900,2021,11,2103032,2.1.03.032,Revestimento de piso e parede,0.2674,0.64,19.19,19.29,2021-11-01
7901,2021,5,2103032,2.1.03.032,Revestimento de piso e parede,0.2586,1.01,9.36,22.96,2021-05-01
7902,2021,8,2103032,2.1.03.032,Revestimento de piso e parede,0.2651,2.49,16.48,31.15,2021-08-01
7903,2021,3,2103032,2.1.03.032,Revestimento de piso e parede,0.2568,0.24,6.49,21.12,2021-03-01
7904,2021,2,2103032,2.1.03.032,Revestimento de piso e parede,0.2484,4.26,6.23,19.11,2021-02-01
7905,2021,10,2103032,2.1.03.032,Revestimento de piso e parede,0.2647,2.26,18.43,23.72,2021-10-01
7906,2021,12,2103032,2.1.03.032,Revestimento de piso e parede,0.2666,1.71,21.23,21.23,2021-12-01
7907,2021,7,2103032,2.1.03.032,Revestimento de piso e parede,0.2563,4.43,13.64,30.23,2021-07-01
7908,2021,4,2103038,2.1.03.038,Madeira e taco,0.0154,1.89,2.99,11.64,2021-04-01
7909,2021,11,2103038,2.1.03.038,Madeira e taco,0.0149,-0.15,3.9,5.95,2021-11-01
7910,2021,1,2103038,2.1.03.038,Madeira e taco,0.0156,0.04,0.04,3.82,2021-01-01
7911,2021,5,2103038,2.1.03.038,Madeira e taco,0.0156,-1.05,1.91,9.37,2021-05-01
7912,2021,12,2103038,2.1.03.038,Madeira e taco,0.0147,0.78,4.71,4.71,2021-12-01
7913,2021,9,2103038,2.1.03.038,Madeira e taco,0.015,0.61,2.9,9.87,2021-09-01
7914,2021,7,2103038,2.1.03.038,Madeira e taco,0.0153,-0.16,2.59,11.11,2021-07-01
7915,2021,2,2103038,2.1.03.038,Madeira e taco,0.0155,-0.7,-0.66,4.19,2021-02-01
7916,2021,8,2103038,2.1.03.038,Madeira e taco,0.0151,-0.3,2.28,10.05,2021-08-01
7917,2021,10,2103038,2.1.03.038,Madeira e taco,0.0149,1.12,4.05,8.9,2021-10-01
7918,2021,3,2103038,2.1.03.038,Madeira e taco,0.0153,1.76,1.09,6.27,2021-03-01
7919,2021,6,2103038,2.1.03.038,Madeira e taco,0.0153,0.83,2.75,9.52,2021-06-01
7920,2021,9,2103039,2.1.03.039,Cimento,0.0255,1.45,1.1,4.5,2021-09-01
7921,2021,4,2103039,2.1.03.039,Cimento,0.0268,0.65,1.51,16.86,2021-04-01
7922,2021,3,2103039,2.1.03.039,Cimento,0.0271,-0.32,0.85,16.2,2021-03-01
7923,2021,11,2103039,2.1.03.039,Cimento,0.0256,1.21,3.3,3.28,2021-11-01
7924,2021,6,2103039,2.1.03.039,Cimento,0.0266,0.1,1.54,17.73,2021-06-01
7925,2021,5,2103039,2.1.03.039,Cimento,0.0268,-0.07,1.44,17.72,2021-05-01
7926,2021,2,2103039,2.1.03.039,Cimento,0.0274,-0.05,1.18,16.16,2021-02-01
7927,2021,7,2103039,2.1.03.039,Cimento,0.0264,-0.94,0.59,12.1,2021-07-01
7928,2021,1,2103039,2.1.03.039,Cimento,0.0271,1.23,1.23,16.84,2021-01-01
7929,2021,10,2103039,2.1.03.039,Cimento,0.0256,0.95,2.06,2.76,2021-10-01
7930,2021,12,2103039,2.1.03.039,Cimento,0.0257,-0.31,2.98,2.98,2021-12-01
7931,2021,8,2103039,2.1.03.039,Cimento,0.026,-0.93,-0.35,5.35,2021-08-01
7932,2021,2,2103040,2.1.03.040,Tijolo,0.0266,0.03,-0.26,28.96,2021-02-01
7933,2021,6,2103040,2.1.03.040,Tijolo,0.0258,-0.82,-1.06,25.1,2021-06-01
7934,2021,3,2103040,2.1.03.040,Tijolo,0.0264,0.79,0.54,29.34,2021-03-01
7935,2021,1,2103040,2.1.03.040,Tijolo,0.0267,-0.28,-0.28,27.77,2021-01-01
7936,2021,9,2103040,2.1.03.040,Tijolo,0.0253,0.4,-0.19,5.9,2021-09-01
7937,2021,5,2103040,2.1.03.040,Tijolo,0.0264,-1.3,-0.24,27.66,2021-05-01
7938,2021,8,2103040,2.1.03.040,Tijolo,0.0254,0.14,-0.59,10.42,2021-08-01
7939,2021,12,2103040,2.1.03.040,Tijolo,0.0247,-0.26,-0.17,-0.17,2021-12-01
7940,2021,11,2103040,2.1.03.040,Tijolo,0.0251,-0.83,0.09,-0.61,2021-11-01
7941,2021,7,2103040,2.1.03.040,Tijolo,0.0255,0.33,-0.73,20.54,2021-07-01
7942,2021,4,2103040,2.1.03.040,Tijolo,0.0264,0.53,1.07,31.3,2021-04-01
7943,2021,10,2103040,2.1.03.040,Tijolo,0.0251,1.12,0.92,1.68,2021-10-01
7944,2021,7,2103041,2.1.03.041,Material hidráulico,0.0469,2.21,19.68,41.63,2021-07-01
7945,2021,4,2103041,2.1.03.041,Material hidráulico,0.0452,0.09,11.1,32.34,2021-04-01
7946,2021,12,2103041,2.1.03.041,Material hidráulico,0.0465,0.65,23.12,23.12,2021-12-01
7947,2021,8,2103041,2.1.03.041,Material hidráulico,0.0475,-0.93,18.57,36.64,2021-08-01
7948,2021,9,2103041,2.1.03.041,Material hidráulico,0.0466,2.2,21.17,34.02,2021-09-01
7949,2021,10,2103041,2.1.03.041,Material hidráulico,0.0471,0.1,21.3,36.31,2021-10-01
7950,2021,1,2103041,2.1.03.041,Material hidráulico,0.0415,1.94,1.94,19.09,2021-01-01
7951,2021,3,2103041,2.1.03.041,Material hidráulico,0.0425,7.02,10.99,35.19,2021-03-01
7952,2021,2,2103041,2.1.03.041,Material hidráulico,0.0422,1.74,3.71,24.12,2021-02-01
7953,2021,11,2103041,2.1.03.041,Material hidráulico,0.0466,0.85,22.33,30.48,2021-11-01
7954,2021,6,2103041,2.1.03.041,Material hidráulico,0.0462,2.23,17.09,37.98,2021-06-01
7955,2021,5,2103041,2.1.03.041,Material hidráulico,0.0451,3.1,14.54,36.29,2021-05-01
7956,2021,9,2103042,2.1.03.042,Mão de obra,0.6123,0.21,0.65,0.33,2021-09-01
7957,2021,2,2103042,2.1.03.042,Mão de obra,0.6418,0.01,-0.02,-0.79,2021-02-01
7958,2021,6,2103042,2.1.03.042,Mão de obra,0.6251,0.07,0.21,-0.52,2021-06-01
7959,2021,4,2103042,2.1.03.042,Mão de obra,0.6312,0.07,0.08,-0.96,2021-04-01
7960,2021,11,2103042,2.1.03.042,Mão de obra,0.6008,0.24,1.18,1.09,2021-11-01
7961,2021,3,2103042,2.1.03.042,Mão de obra,0.6365,0.03,0.01,-0.92,2021-03-01
7962,2021,12,2103042,2.1.03.042,Mão de obra,0.5967,0.23,1.41,1.41,2021-12-01
7963,2021,5,2103042,2.1.03.042,Mão de obra,0.6299,0.06,0.14,-0.8,2021-05-01
7964,2021,10,2103042,2.1.03.042,Mão de obra,0.6066,0.29,0.94,0.74,2021-10-01
7965,2021,7,2103042,2.1.03.042,Mão de obra,0.6222,0.09,0.3,-0.19,2021-07-01
7966,2021,1,2103042,2.1.03.042,Mão de obra,0.6437,-0.03,-0.03,-0.64,2021-01-01
7967,2021,8,2103042,2.1.03.042,Mão de obra,0.6169,0.14,0.44,0.06,2021-08-01
7968,2021,5,2103048,2.1.03.048,Areia,0.0148,-1.36,2.91,12.72,2021-05-01
7969,2021,3,2103048,2.1.03.048,Areia,0.0146,1.39,2.4,12.56,2021-03-01
7970,2021,4,2103048,2.1.03.048,Areia,0.0146,1.87,4.32,15.93,2021-04-01
7971,2021,1,2103048,2.1.03.048,Areia,0.0145,1.5,1.5,12.68,2021-01-01
7972,2021,2,2103048,2.1.03.048,Areia,0.0147,-0.49,1.0,12.82,2021-02-01
7973,2021,10,2103048,2.1.03.048,Areia,0.0149,1.77,10.82,15.09,2021-10-01
7974,2021,12,2103048,2.1.03.048,Areia,0.0148,0.27,10.93,10.93,2021-12-01
7975,2021,7,2103048,2.1.03.048,Areia,0.0146,1.49,5.61,14.57,2021-07-01
7976,2021,6,2103048,2.1.03.048,Areia,0.0145,1.13,4.07,13.64,2021-06-01
7977,2021,11,2103048,2.1.03.048,Areia,0.015,-0.17,10.63,11.54,2021-11-01
7978,2021,9,2103048,2.1.03.048,Areia,0.0149,0.97,8.89,15.83,2021-09-01
7979,2021,8,2103048,2.1.03.048,Areia,0.0147,2.11,7.84,15.02,2021-08-01
7980,2021,7,2103049,2.1.03.049,Pedras,0.0005,-0.68,-4.66,-4.32,2021-07-01
7981,2021,6,2103049,2.1.03.049,Pedras,0.0005,-0.83,-4.01,-2.77,2021-06-01
7982,2021,3,2103049,2.1.03.049,Pedras,0.0005,1.12,-1.61,-4.71,2021-03-01
7983,2021,9,2103049,2.1.03.049,Pedras,0.0004,1.41,-4.79,-1.86,2021-09-01
7984,2021,8,2103049,2.1.03.049,Pedras,0.0005,-1.53,-6.12,-2.75,2021-08-01
7985,2021,5,2103049,2.1.03.049,Pedras,0.0005,-1.17,-3.21,-2.57,2021-05-01
7986,2021,2,2103049,2.1.03.049,Pedras,0.0005,-1.59,-2.7,-2.79,2021-02-01
7987,2021,12,2103049,2.1.03.049,Pedras,0.0004,0.05,-6.3,-6.3,2021-12-01
7988,2021,4,2103049,2.1.03.049,Pedras,0.0005,-0.47,-2.07,3.46,2021-04-01
7989,2021,11,2103049,2.1.03.049,Pedras,0.0004,0.54,-6.34,-6.55,2021-11-01
7990,2021,10,2103049,2.1.03.049,Pedras,0.0004,-2.16,-6.85,-2.0,2021-10-01
7991,2021,1,2103049,2.1.03.049,Pedras,0.0005,-1.12,-1.12,1.46,2021-01-01
7992,2021,2,2103055,2.1.03.055,Telha,0.0424,0.1,0.95,15.37,2021-02-01
7993,2021,4,2103055,2.1.03.055,Telha,0.0416,1.14,2.04,19.41,2021-04-01
7994,2021,8,2103055,2.1.03.055,Telha,0.0429,-0.28,6.96,19.23,2021-08-01
7995,2021,7,2103055,2.1.03.055,Telha,0.0431,0.68,7.27,21.56,2021-07-01
7996,2021,1,2103055,2.1.03.055,Telha,0.0422,0.85,0.85,16.19,2021-01-01
7997,2021,3,2103055,2.1.03.055,Telha,0.042,-0.06,0.89,15.99,2021-03-01
7998,2021,10,2103055,2.1.03.055,Telha,0.0421,-0.25,7.12,12.28,2021-10-01
7999,2021,6,2103055,2.1.03.055,Telha,0.0424,2.25,6.54,22.08,2021-06-01
8000,2021,11,2103055,2.1.03.055,Telha,0.0415,0.14,7.26,8.56,2021-11-01
8001,2021,12,2103055,2.1.03.055,Telha,0.0412,0.87,8.19,8.19,2021-12-01
8002,2021,5,2103055,2.1.03.055,Telha,0.0419,2.12,4.2,19.7,2021-05-01
8003,2021,9,2103055,2.1.03.055,Telha,0.0425,0.4,7.39,16.15,2021-09-01
8004,2021,3,2104,2.1.04.000,Artigos de limpeza,0.732,1.06,0.71,4.29,2021-03-01
8005,2021,10,2104,2.1.04.000,Artigos de limpeza,0.7247,0.95,5.32,6.67,2021-10-01
8006,2021,8,2104,2.1.04.000,Artigos de limpeza,0.7305,0.16,3.23,6.73,2021-08-01
8007,2021,7,2104,2.1.04.000,Artigos de limpeza,0.7324,0.71,3.07,6.8,2021-07-01
8008,2021,5,2104,2.1.04.000,Artigos de limpeza,0.7349,0.27,1.56,4.73,2021-05-01
8009,2021,12,2104,2.1.04.000,Artigos de limpeza,0.7195,0.91,6.84,6.84,2021-12-01
8010,2021,11,2104,2.1.04.000,Artigos de limpeza,0.7225,0.53,5.87,7.15,2021-11-01
8011,2021,4,2104,2.1.04.000,Artigos de limpeza,0.733,0.56,1.28,4.77,2021-04-01
8012,2021,6,2104,2.1.04.000,Artigos de limpeza,0.7307,0.77,2.34,5.75,2021-06-01
8013,2021,9,2104,2.1.04.000,Artigos de limpeza,0.7255,1.06,4.33,6.36,2021-09-01
8014,2021,2,2104,2.1.04.000,Artigos de limpeza,0.7441,-0.78,-0.34,3.78,2021-02-01
8015,2021,1,2104,2.1.04.000,Artigos de limpeza,0.7427,0.44,0.44,4.75,2021-01-01
8016,2021,1,2104003,2.1.04.003,Saco para lixo,0.005,1.61,1.61,-0.2,2021-01-01
8017,2021,9,2104003,2.1.04.003,Saco para lixo,0.0047,1.67,0.77,3.31,2021-09-01
8018,2021,4,2104003,2.1.04.003,Saco para lixo,0.0048,0.88,-1.85,-4.05,2021-04-01
8019,2021,5,2104003,2.1.04.003,Saco para lixo,0.0048,2.67,0.77,-0.59,2021-05-01
8020,2021,7,2104003,2.1.04.003,Saco para lixo,0.0049,-1.44,-0.11,-0.49,2021-07-01
8021,2021,10,2104003,2.1.04.003,Saco para lixo,0.0047,2.27,3.06,6.09,2021-10-01
8022,2021,2,2104003,2.1.04.003,Saco para lixo,0.0051,-0.82,0.78,-1.81,2021-02-01
8023,2021,11,2104003,2.1.04.003,Saco para lixo,0.0048,-1.9,1.1,3.57,2021-11-01
8024,2021,6,2104003,2.1.04.003,Saco para lixo,0.0049,0.58,1.35,0.46,2021-06-01
8025,2021,8,2104003,2.1.04.003,Saco para lixo,0.0048,-0.78,-0.89,-0.11,2021-08-01
8026,2021,3,2104003,2.1.04.003,Saco para lixo,0.005,-3.46,-2.71,-4.39,2021-03-01
8027,2021,12,2104003,2.1.04.003,Saco para lixo,0.0046,-0.95,0.14,0.14,2021-12-01
8028,2021,7,2104005,2.1.04.005,Água sanitária,0.0646,0.89,6.37,11.08,2021-07-01
8029,2021,9,2104005,2.1.04.005,Água sanitária,0.065,-0.58,7.42,9.21,2021-09-01
8030,2021,4,2104005,2.1.04.005,Água sanitária,0.0634,1.69,3.53,8.16,2021-04-01
8031,2021,3,2104005,2.1.04.005,Água sanitária,0.0631,1.25,1.8,7.32,2021-03-01
8032,2021,6,2104005,2.1.04.005,Água sanitária,0.0641,1.18,5.44,8.02,2021-06-01
8033,2021,2,2104005,2.1.04.005,Água sanitária,0.0642,-0.77,0.55,6.38,2021-02-01
8034,2021,10,2104005,2.1.04.005,Água sanitária,0.0639,1.2,8.71,10.11,2021-10-01
8035,2021,12,2104005,2.1.04.005,Água sanitária,0.0628,0.52,8.42,8.42,2021-12-01
8036,2021,11,2104005,2.1.04.005,Água sanitária,0.0639,-0.79,7.86,8.56,2021-11-01
8037,2021,8,2104005,2.1.04.005,Água sanitária,0.0645,1.58,8.05,11.94,2021-08-01
8038,2021,1,2104005,2.1.04.005,Água sanitária,0.0635,1.33,1.33,6.2,2021-01-01
8039,2021,5,2104005,2.1.04.005,Água sanitária,0.0643,0.65,4.2,7.18,2021-05-01
8040,2021,2,2104008,2.1.04.008,Detergente,0.1526,-0.11,-0.57,9.45,2021-02-01
8041,2021,9,2104008,2.1.04.008,Detergente,0.1516,2.0,6.24,10.29,2021-09-01
8042,2021,6,2104008,2.1.04.008,Detergente,0.1521,1.47,3.6,10.13,2021-06-01
8043,2021,5,2104008,2.1.04.008,Detergente,0.1526,0.53,2.1,8.9,2021-05-01
8044,2021,10,2104008,2.1.04.008,Detergente,0.1528,0.44,6.71,9.74,2021-10-01
8045,2021,8,2104008,2.1.04.008,Detergente,0.1534,-0.35,4.16,11.51,2021-08-01
8046,2021,1,2104008,2.1.04.008,Detergente,0.1537,-0.46,-0.46,9.32,2021-01-01
8047,2021,4,2104008,2.1.04.008,Detergente,0.1521,0.61,1.56,9.45,2021-04-01
8048,2021,11,2104008,2.1.04.008,Detergente,0.1516,0.93,7.7,10.35,2021-11-01
8049,2021,3,2104008,2.1.04.008,Detergente,0.1512,1.53,0.95,9.67,2021-03-01
8050,2021,12,2104008,2.1.04.008,Detergente,0.1515,0.61,8.36,8.36,2021-12-01
8051,2021,7,2104008,2.1.04.008,Detergente,0.1535,0.89,4.52,12.32,2021-07-01
8052,2021,7,2104009,2.1.04.009,Sabão em pó,0.2186,0.76,2.81,4.9,2021-07-01
8053,2021,5,2104009,2.1.04.009,Sabão em pó,0.2222,-0.31,1.99,3.93,2021-05-01
8054,2021,2,2104009,2.1.04.009,Sabão em pó,0.225,-1.63,-0.19,0.6,2021-02-01
8055,2021,10,2104009,2.1.04.009,Sabão em pó,0.2168,1.27,5.6,5.57,2021-10-01
8056,2021,11,2104009,2.1.04.009,Sabão em pó,0.2169,0.37,5.99,6.68,2021-11-01
8057,2021,6,2104009,2.1.04.009,Sabão em pó,0.2196,0.05,2.04,3.75,2021-06-01
8058,2021,4,2104009,2.1.04.009,Sabão em pó,0.2206,1.02,2.3,3.97,2021-04-01
8059,2021,9,2104009,2.1.04.009,Sabão em pó,0.2165,1.3,4.28,5.12,2021-09-01
8060,2021,12,2104009,2.1.04.009,Sabão em pó,0.2156,0.84,6.88,6.88,2021-12-01
8061,2021,8,2104009,2.1.04.009,Sabão em pó,0.2181,0.12,2.94,4.46,2021-08-01
8062,2021,3,2104009,2.1.04.009,Sabão em pó,0.2195,1.46,1.27,1.42,2021-03-01
8063,2021,1,2104009,2.1.04.009,Sabão em pó,0.2223,1.46,1.46,2.94,2021-01-01
8064,2021,5,2104012,2.1.04.012,Desinfetante,0.0565,-0.89,0.04,-0.67,2021-05-01
8065,2021,10,2104012,2.1.04.012,Desinfetante,0.0549,0.49,2.78,4.06,2021-10-01
8066,2021,6,2104012,2.1.04.012,Desinfetante,0.0556,1.13,1.18,2.06,2021-06-01
8067,2021,8,2104012,2.1.04.012,Desinfetante,0.0552,-0.17,0.67,1.11,2021-08-01
8068,2021,2,2104012,2.1.04.012,Desinfetante,0.0568,0.83,0.12,1.07,2021-02-01
8069,2021,7,2104012,2.1.04.012,Desinfetante,0.0559,-0.34,0.83,0.85,2021-07-01
8070,2021,12,2104012,2.1.04.012,Desinfetante,0.0539,0.66,3.4,3.4,2021-12-01
8071,2021,11,2104012,2.1.04.012,Desinfetante,0.0545,-0.05,2.73,3.83,2021-11-01
8072,2021,4,2104012,2.1.04.012,Desinfetante,0.0568,-0.11,0.95,1.69,2021-04-01
8073,2021,3,2104012,2.1.04.012,Desinfetante,0.0568,0.94,1.05,2.4,2021-03-01
8074,2021,9,2104012,2.1.04.012,Desinfetante,0.0546,1.6,2.28,2.68,2021-09-01
8075,2021,1,2104012,2.1.04.012,Desinfetante,0.0573,-0.71,-0.71,1.1,2021-01-01
8076,2021,1,2104015,2.1.04.015,Sabão em barra,0.0309,2.06,2.06,11.4,2021-01-01
8077,2021,7,2104015,2.1.04.015,Sabão em barra,0.0313,0.3,5.93,17.6,2021-07-01
8078,2021,12,2104015,2.1.04.015,Sabão em barra,0.0304,1.29,8.53,8.53,2021-12-01
8079,2021,4,2104015,2.1.04.015,Sabão em barra,0.0313,0.54,3.93,15.45,2021-04-01
8080,2021,11,2104015,2.1.04.015,Sabão em barra,0.0303,1.13,7.15,11.09,2021-11-01
8081,2021,2,2104015,2.1.04.015,Sabão em barra,0.0314,0.26,2.33,12.57,2021-02-01
8082,2021,6,2104015,2.1.04.015,Sabão em barra,0.0311,1.25,5.61,16.83,2021-06-01
8083,2021,8,2104015,2.1.04.015,Sabão em barra,0.0312,-0.64,5.25,16.77,2021-08-01
8084,2021,9,2104015,2.1.04.015,Sabão em barra,0.0308,0.35,5.62,15.8,2021-09-01
8085,2021,5,2104015,2.1.04.015,Sabão em barra,0.0313,0.35,4.3,14.52,2021-05-01
8086,2021,3,2104015,2.1.04.015,Sabão em barra,0.0312,1.02,3.38,12.94,2021-03-01
8087,2021,10,2104015,2.1.04.015,Sabão em barra,0.0305,0.32,5.95,13.76,2021-10-01
8088,2021,2,2104016,2.1.04.016,Esponja de limpeza,0.0041,-0.77,0.15,3.85,2021-02-01
8089,2021,11,2104016,2.1.04.016,Esponja de limpeza,0.0043,2.88,19.63,17.03,2021-11-01
8090,2021,8,2104016,2.1.04.016,Esponja de limpeza,0.0043,1.81,15.41,17.17,2021-08-01
8091,2021,12,2104016,2.1.04.016,Esponja de limpeza,0.0043,0.3,19.98,19.98,2021-12-01
8092,2021,6,2104016,2.1.04.016,Esponja de limpeza,0.0043,0.97,10.49,13.64,2021-06-01
8093,2021,5,2104016,2.1.04.016,Esponja de limpeza,0.0043,1.34,9.43,13.14,2021-05-01
8094,2021,7,2104016,2.1.04.016,Esponja de limpeza,0.0043,2.6,13.36,16.37,2021-07-01
8095,2021,4,2104016,2.1.04.016,Esponja de limpeza,0.0041,3.41,7.98,13.62,2021-04-01
8096,2021,1,2104016,2.1.04.016,Esponja de limpeza,0.0041,0.93,0.93,4.17,2021-01-01
8097,2021,10,2104016,2.1.04.016,Esponja de limpeza,0.0044,-0.98,16.28,16.03,2021-10-01
8098,2021,3,2104016,2.1.04.016,Esponja de limpeza,0.004,4.27,4.43,8.19,2021-03-01
8099,2021,9,2104016,2.1.04.016,Esponja de limpeza,0.0044,1.75,17.43,16.55,2021-09-01
8100,2021,9,2104019,2.1.04.019,Sabão líquido,0.0061,1.12,10.23,15.33,2021-09-01
8101,2021,2,2104019,2.1.04.019,Sabão líquido,0.0061,-1.09,1.28,5.34,2021-02-01
8102,2021,1,2104019,2.1.04.019,Sabão líquido,0.006,2.4,2.4,6.82,2021-01-01
8103,2021,11,2104019,2.1.04.019,Sabão líquido,0.0061,2.03,13.87,14.65,2021-11-01
8104,2021,10,2104019,2.1.04.019,Sabão líquido,0.0061,1.24,11.6,14.74,2021-10-01
8105,2021,6,2104019,2.1.04.019,Sabão líquido,0.0059,0.5,4.06,12.45,2021-06-01
8106,2021,4,2104019,2.1.04.019,Sabão líquido,0.006,0.2,3.21,12.2,2021-04-01
8107,2021,3,2104019,2.1.04.019,Sabão líquido,0.006,1.7,3.0,7.53,2021-03-01
8108,2021,5,2104019,2.1.04.019,Sabão líquido,0.006,0.33,3.54,11.33,2021-05-01
8109,2021,12,2104019,2.1.04.019,Sabão líquido,0.0061,0.74,14.71,14.71,2021-12-01
8110,2021,7,2104019,2.1.04.019,Sabão líquido,0.0059,2.65,6.82,14.06,2021-07-01
8111,2021,8,2104019,2.1.04.019,Sabão líquido,0.006,2.05,9.01,18.83,2021-08-01
8112,2021,1,2104020,2.1.04.020,Limpador multiuso,0.0271,-0.42,-0.42,6.88,2021-01-01
8113,2021,4,2104020,2.1.04.020,Limpador multiuso,0.0265,-1.1,-1.55,5.27,2021-04-01
8114,2021,10,2104020,2.1.04.020,Limpador multiuso,0.0257,0.04,1.63,4.62,2021-10-01
8115,2021,3,2104020,2.1.04.020,Limpador multiuso,0.0263,1.4,-0.46,5.63,2021-03-01
8116,2021,6,2104020,2.1.04.020,Limpador multiuso,0.0262,0.83,0.27,7.95,2021-06-01
8117,2021,7,2104020,2.1.04.020,Limpador multiuso,0.0263,1.23,1.51,9.17,2021-07-01
8118,2021,12,2104020,2.1.04.020,Limpador multiuso,0.0256,2.1,5.4,5.4,2021-12-01
8119,2021,8,2104020,2.1.04.020,Limpador multiuso,0.0263,-0.64,0.85,6.95,2021-08-01
8120,2021,2,2104020,2.1.04.020,Limpador multiuso,0.027,-1.42,-1.83,3.2,2021-02-01
8121,2021,5,2104020,2.1.04.020,Limpador multiuso,0.0261,1.01,-0.56,5.15,2021-05-01
8122,2021,11,2104020,2.1.04.020,Limpador multiuso,0.0254,1.58,3.24,5.1,2021-11-01
8123,2021,9,2104020,2.1.04.020,Limpador multiuso,0.0259,0.73,1.59,6.54,2021-09-01
8124,2021,4,2104041,2.1.04.041,Papel toalha,0.0046,2.81,2.16,3.16,2021-04-01
8125,2021,6,2104041,2.1.04.041,Papel toalha,0.0046,-0.91,1.09,1.21,2021-06-01
8126,2021,11,2104041,2.1.04.041,Papel toalha,0.0045,2.27,5.15,9.42,2021-11-01
8127,2021,5,2104041,2.1.04.041,Papel toalha,0.0047,-0.13,2.02,4.34,2021-05-01
8128,2021,3,2104041,2.1.04.041,Papel toalha,0.0045,2.38,-0.64,-1.43,2021-03-01
8129,2021,12,2104041,2.1.04.041,Papel toalha,0.0045,1.86,7.1,7.1,2021-12-01
8130,2021,10,2104041,2.1.04.041,Papel toalha,0.0044,2.65,2.81,10.22,2021-10-01
8131,2021,8,2104041,2.1.04.041,Papel toalha,0.0044,1.79,-0.13,-0.23,2021-08-01
8132,2021,9,2104041,2.1.04.041,Papel toalha,0.0044,0.28,0.15,3.99,2021-09-01
8133,2021,2,2104041,2.1.04.041,Papel toalha,0.0046,-1.29,-2.95,-2.47,2021-02-01
8134,2021,1,2104041,2.1.04.041,Papel toalha,0.0046,-1.68,-1.68,-3.32,2021-01-01
8135,2021,7,2104041,2.1.04.041,Papel toalha,0.0046,-2.95,-1.89,-2.56,2021-07-01
8136,2021,2,2104085,2.1.04.085,Amaciante e alvejante,0.1673,-0.88,-1.1,2.09,2021-02-01
8137,2021,12,2104085,2.1.04.085,Amaciante e alvejante,0.1601,1.33,5.48,5.48,2021-12-01
8138,2021,10,2104085,2.1.04.085,Amaciante e alvejante,0.1604,1.27,3.38,3.54,2021-10-01
8139,2021,9,2104085,2.1.04.085,Amaciante e alvejante,0.1615,0.5,2.08,2.69,2021-09-01
8140,2021,3,2104085,2.1.04.085,Amaciante e alvejante,0.1645,0.0,-1.1,1.6,2021-03-01
